epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,overall_best_prog_prefix
420,0.06573955219769569,0.7923824686560083,0.9348027028801287,0.8336756362048471,15.0,20.643,0.4004410067026802,212,86,((x*(H0+(((Omega/H0))**(-1))))+((((x/H0))**(-1))-H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[-20.40147614  -0.98020779],[7.92333149 2.74593051]
421,0.07628166611439013,0.7955788139040955,0.9348027028801287,0.8764866379558776,17.0,20.66,0.481473030014958,216,100,((((sin((((((Omega*Omega)/Omega)/((x)**(0.5))))**(2)))*H0))**(0.5))/((((H0)**(-1)))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.87327151 1.78162708],[7.92333149 2.74593051]
422,0.07267473783691338,0.7939100036294896,0.9348027028801287,0.8584641525722593,13.0,20.596,0.4725943762534617,218,96,(((((((Omega+exp(x))*1))**(0.5))*x)/x)*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 4.32257568 -2.74593677],[7.92333149 2.74593051]
423,0.06752321406851365,0.7912548902186025,0.9348027028801287,0.9035463366972748,18.0,20.512,0.6346290348206944,231,90,(((((log(sin(((Omega-x)-x)))+1))**(0.5))/x)/(((((H0*H0))**(-1)))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.26119659 1.6435126 ],[7.92333149 2.74593051]
424,0.0670172180766103,0.7967352494512678,0.9348027028801287,0.8982309595101872,10.0,20.475,0.5687781227862887,233,89,(((sin((((x)**(-1))/((Omega)**(0.5))))*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 5.52114375 -0.09930119],[7.92333149 2.74593051]
425,0.06791036118174956,0.7912884754312529,0.9348027028801287,0.8407929669589875,14.0,20.779,0.3723255165784714,207,89,(exp((cos((((Omega-log((((x-Omega))**(-1)))))**(2)))/Omega))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[1.36812589 0.92669092],[7.92333149 2.74593051]
426,0.06983947448154375,0.7955503912135701,0.9348027028801287,0.8375729579817005,16.0,20.631,0.4892338194957241,211,91,(log((x-(((((1+cos(Omega)))**(-1))-1)/1)))/(x/H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[24.95110516  1.55784535],[7.92333149 2.74593051]
427,0.0631203204919536,0.7891596702107837,0.9348027028801287,0.9094760066053945,12.0,20.896,0.6732208108064212,206,83,(((cos((exp((((x/((x)**(2))))**(2)))+Omega)))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.12937484 2.04776465],[7.92333149 2.74593051]
428,0.07443697799229654,0.7969398641891479,0.9348027028801287,0.895561744098262,15.0,20.464,0.5086125214896291,230,99,(sin((((log((x+Omega))+((((1*1)+1))**(-1))))**(0.5)))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 7.37871154 -0.4035895 ],[7.92333149 2.74593051]
429,0.06975289629911828,0.7978843245524985,0.9348027028801287,0.8383717091399934,13.0,20.483,0.5798587732251976,243,91,(((((((1/cos(Omega)))**(-1))+x)/(((1/H0))**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.26677522 3.13951652],[7.92333149 2.74593051]
430,0.07220580846968518,0.7930734966480102,0.9348027028801287,0.8401865170429049,15.0,20.605,0.4451270634034286,233,95,(sin(1)/((cos(((x)**(-1)))/((x*H0)-H0))+((H0)**(-1)))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[23.10067342  1.        ],[7.92333149 2.74593051]
431,0.07357642104048889,0.7968945091412487,0.9348027028801287,0.8383754089577268,10.0,20.519,0.5169229703169518,240,96,((((H0*H0)-(H0*(x*H0))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.2524974 1.       ],[7.92333149 2.74593051]
432,0.0752129916915221,0.7924251534852238,0.9348027028801287,0.8902621070756002,19.0,20.626,0.3965276454445465,230,100,(H0*(((((((((cos(x)*Omega)+x)*1)-1)/x)*Omega)-Omega))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.86407149 1.88133098],[7.92333149 2.74593051]
433,0.06731660575414125,0.7907330454806444,0.9348027028801287,0.8798584850226947,9.0,20.652,0.44954852463371586,217,88,(H0*((log((((((Omega)**(-1))/x))**(2))))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[6.2015185  0.98972528],[7.92333149 2.74593051]
434,0.07244287651543797,0.7914955310408759,0.9348027028801287,0.8894992764662165,11.0,20.312,0.38646740141937025,238,96,(H0*((sin((log((((Omega/1))**(0.5)))-x)))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[9.69125629 7.54013622],[7.92333149 2.74593051]
435,0.06832869732219428,0.7924489885686176,0.9348027028801287,0.8383754089577267,13.0,20.582,0.4422052486983953,226,90,(((H0*((x-exp((((1*log(1)))**(-1))))*H0)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.25249733 1.        ],[7.92333149 2.74593051]
436,0.06078735757457086,0.789961324900818,0.9348027028801287,0.8338231249757921,19.0,20.56,0.7535518094841449,224,80,((x-(cos(((((1/((Omega+Omega)+Omega)))**(-1))+Omega))+Omega))/(x/H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[21.22720729  1.13842608],[7.92333149 2.74593051]
437,0.06837062297729121,0.7964297944509281,0.9348027028801287,0.8837970858947792,14.0,20.813,0.529059603287035,208,90,((((log(((((((((1)**(2))*1))**(2))/Omega))**(2)))+x))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[9.7810353  1.65730067],[7.92333149 2.74593051]
438,0.06234735980680042,0.7882551239990012,0.9348027028801287,0.8583311345630351,15.0,20.767,0.3832214360824119,218,83,(((log((cos((exp(((((Omega)**(0.5)))**(0.5)))-1))-x))/((((H0)**(2)))**(-1))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.3516603 0.7816476],[7.92333149 2.74593051]
439,0.0692162683986555,0.7858908961913303,0.9348027028801287,0.8310820462995497,13.0,20.551,0.36225795931965465,233,92,(sin(log((x+(x*(x/(1+Omega))))))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[17.8720413  35.32859751],[7.92333149 2.74593051]
440,0.0782562110907565,0.8004015283820128,0.9348027028801287,0.8778701640142618,20.0,20.561,0.6432932186990308,221,102,(((((cos((((x)**(0.5))/((exp(1))**(0.5))))+x)/(Omega/(H0*H0)))-(H0*H0)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[12.14451105  1.83000206],[7.92333149 2.74593051]
441,0.07140803479219841,0.7949616698502949,0.9348027028801287,0.877766718381296,18.0,20.613,0.4513922655668286,217,93,(((sin(((log(((exp((H0/H0)))**(0.5)))*Omega)-x))*(((x/((H0)**(2))))**(-1))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.33589282 2.02023838],[7.92333149 2.74593051]
442,0.06624321855842416,0.7898975853426048,0.9348027028801287,0.8304491149454106,19.0,20.543,0.525463840969562,227,88,(1*(log(((exp(((((Omega-x)+x))**(2)))/1)*x))/(1*((H0)**(-1))))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[18.02684722  0.16584776],[7.92333149 2.74593051]
443,0.08026284113120687,0.7955270659885474,0.9348027028801287,0.8743711374765084,14.0,20.39,0.47689322508765025,240,106,(((((log(Omega)+(x/((x)**(0.5))))*((H0)**(2)))-((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[11.31216755  0.99496577],[7.92333149 2.74593051]
444,0.07650085706335841,0.7967966849428915,0.9348027028801287,0.8471268352038175,15.0,20.323,0.5231589429633853,230,100,((sin((((x-(1/exp(((Omega)**(-1))))))**(-1)))/(x/H0))+H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[2.668638   3.77896726],[7.92333149 2.74593051]
445,0.06619826394656741,0.7892974883086633,0.9348027028801287,0.8875745205090134,14.0,20.717,0.3254274360982588,232,87,(((sin(((((x/(((((1)**(0.5)))**(0.5))/x)))**(0.5))+Omega)))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 9.03477032 -1.01012033],[7.92333149 2.74593051]
446,0.08304370420575238,0.7968538387281988,0.9348027028801287,0.8974859042764824,11.0,20.507,0.5297905080654337,239,110,(((((x-log(Omega)))**(0.5))/(x*1))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[10.32923055  2.74664381],[7.92333149 2.74593051]
447,0.07181304881861246,0.7886111392544435,0.9348027028801287,0.8865204450846562,17.0,20.62,0.3251742858099279,222,95,(((sin(((((1*((log(((x-Omega)/1)))**(2))))**(0.5))-x))*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.54513503 0.64594422],[7.92333149 2.74593051]
448,0.07621074217457158,0.7950795153010973,0.9348027028801287,0.8380920779421658,14.0,20.689,0.39704692751777015,228,100,(((log((x*((sin(((((Omega)**(2))+1)+Omega)))**(-1)))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.50005101 2.16512449],[7.92333149 2.74593051]
449,0.0910310432032178,0.7960261863157598,0.9348027028801287,0.8871766129304204,14.0,20.369,0.3405848824861196,245,118,(((cos((((((x)**(0.5)))**(0.5))-(((x/(x*Omega)))**(2)))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[19.44715254  0.62337293],[7.92333149 2.74593051]
450,0.06302106444691666,0.7910171022095746,0.9348027028801287,0.8380926388534374,13.0,20.643,0.5307261926459683,217,83,(((Omega*(((H0*log(x))/(1*1))*H0)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.17399516 3.23125161],[7.92333149 2.74593051]
451,0.09227639985141682,0.7947575700054782,0.9348027028801287,0.8453085607196146,13.0,20.249,0.43432794750608106,250,121,(((cos(((1-x)-((log((x+Omega)))**(-1)))))**(2))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.02326098 0.2413112 ],[7.92333149 2.74593051]
452,0.07372746002962839,0.795933325530894,0.9348027028801287,0.8836816592023288,19.0,20.488,0.5480149700842287,225,96,(((((((x)**(2))/(log((((((x-x)+(x+x))+Omega))**(-1)))*((H0)**(2)))))**(-1)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 9.07099424 -1.02074785],[7.92333149 2.74593051]
453,0.06869136223078305,0.7918960292652472,0.9348027028801287,0.8805092171309347,14.0,20.833,0.5734656858895217,212,91,(((Omega*(((x/((sin(Omega)/H0)-(x/H0))))**(0.5))))**(2)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[9.64362645e+02 4.60836633e-02],[7.92333149 2.74593051]
454,0.06936059071175527,0.8023290940075758,0.9348027028801287,0.8823984431891938,17.0,20.291,0.6409685183486273,251,90,(((((((((H0)**(-1)))**(2)))**(-1))-((exp(x)-Omega)/(((H0/(H0*H0)))**(2)))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.53094983 1.74593094],[7.92333149 2.74593051]
455,0.06150310051695181,0.7847845147668725,0.9348027028801287,0.8338348098906019,16.0,20.482,0.6144198226085128,228,82,((((cos((Omega*exp((((Omega)**(0.5))-1))))/x)+Omega)*H0)-H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[29.15203062  1.72686564],[7.92333149 2.74593051]
456,0.08297503020592771,0.798917910765923,0.9348027028801287,0.8838080754377419,13.0,20.337,0.5471731019014077,242,109,((((log((exp(((Omega)**(0.5)))-((x)**(-1))))-x)*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[11.27485352  1.73710302],[7.92333149 2.74593051]
457,0.079920972438771,0.7944576239970904,0.9348027028801287,0.8279203556950347,16.0,20.413,0.4556748405467203,255,105,((H0-((sin((x-1))*(Omega*H0))-(H0+H0)))+H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[   0.13980052 -113.47848995],[7.92333149 2.74593051]
458,0.07278770277824728,0.7956511819330676,0.9348027028801287,0.8441397073338963,12.0,20.721,0.48631018700188977,219,95,(log(x)/(((x)**(2))/((cos(Omega)*1)*H0))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 3.59646631e+01 -2.76691144e-02],[7.92333149 2.74593051]
459,0.06916857837161829,0.7905977906551606,0.9348027028801287,0.8328626978222691,16.0,20.436,0.37761443116064974,241,90,((1*H0)-((((1)**(0.5))/((1)**(0.5)))/(((x*((((H0)**(-1)))**(0.5))))**(2)))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[15.85314671  1.        ],[7.92333149 2.74593051]
460,0.07141247825148472,0.7959483681780939,0.9348027028801287,0.8870872255779129,14.0,20.548,0.4775652117735146,226,94,(((sin((((log((Omega*1))+x)-Omega)/Omega)))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.2857957  0.86439594],[7.92333149 2.74593051]
461,0.07602978424177248,0.8027548333405238,0.9348027028801287,0.884798899429163,12.0,20.628,0.711641050161035,231,100,(H0*((cos((Omega+(((x)**(0.5))-(1-Omega)))))**(0.5))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[12.2475302   0.78287446],[7.92333149 2.74593051]
462,0.06526137754501218,0.7898346291802707,0.9348027028801287,0.8423734030085225,16.0,20.743,0.4133043835334147,227,86,(cos((((((Omega/((Omega/exp(1))-x))+Omega)+1))**(0.5)))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[6.50647349 1.78481436],[7.92333149 2.74593051]
463,0.06817309254065984,0.7951815881852439,0.9348027028801287,0.8501458974701186,17.0,20.604,0.4443434484850599,216,89,(((sin((Omega+x))*((((H0-(((x*(1/H0)))**(-1))))**(2))/1)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[58.45683717  1.6979128 ],[7.92333149 2.74593051]
464,0.07356560482739422,0.7908337871848178,0.9348027028801287,0.871209294654409,14.0,20.554,0.38589603166558134,230,98,(((H0*(exp((((sin(log(((x)**(-1))))*Omega))**(-1)))/((H0)**(-1)))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 4.33858049 16.21403041],[7.92333149 2.74593051]
465,0.08037516911985063,0.7942734219156403,0.9348027028801287,0.8308209337434648,16.0,20.452,0.4768996096882954,231,106,(((((((cos(exp(Omega))*(1/1))-x)/x)/x))**(2))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[101.31067131  -0.91812029],[7.92333149 2.74593051]
466,0.08526972391582054,0.7975499930400994,0.9348027028801287,0.8988128863831157,17.0,20.218,0.5010018353885023,257,112,((exp(((Omega+log(((sin(((Omega/x)-1)))**(0.5))))-1))/x)*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[12.11454113  1.01037899],[7.92333149 2.74593051]
467,0.06950232373648534,0.7875086292713195,0.9348027028801287,0.8279753419302871,14.0,20.609,0.37707877535600864,226,93,((H0*sin((exp((((x)**(-1))+(x-x)))/Omega)))+H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[6.34777275 0.64080492],[7.92333149 2.74593051]
468,0.07715691216172749,0.7940456274693847,0.9348027028801287,0.8400389319396175,15.0,20.391,0.4475893684632523,254,101,((cos(x)/(((sin(exp(x))*1)-1)*((H0)**(-1))))+H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.1033898 1.       ],[7.92333149 2.74593051]
469,0.0829625119609998,0.8000515973147457,0.9348027028801287,0.866018422612449,14.0,20.512,0.5814142767828722,234,109,(((((cos((((x/Omega))**(-1))))**(0.5))*((((H0-H0)+H0))**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.64484315 1.58779234],[7.92333149 2.74593051]
470,0.07489927430898906,0.796945676046272,0.9348027028801287,0.9068004274591471,16.0,20.371,0.5421074489278546,246,99,((((exp((((((((cos(Omega))**(-1)))**(2)))**(2))-x))-1)/(((x/H0))**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[10.80613086  0.07092516],[7.92333149 2.74593051]
471,0.08040277476798344,0.8010266947171424,0.9348027028801287,0.8380929250529199,12.0,20.279,0.5393968725118217,249,105,(((log(x)/(cos(((((1)**(2)))**(-1)))*((((H0)**(2)))**(-1)))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.51008728 1.        ],[7.92333149 2.74593051]
472,0.07733241069307698,0.7908561591304888,0.9348027028801287,0.8417174301333928,12.0,20.308,0.4475134127728068,249,102,(1*((1-(((((((x*1))**(2)))**(-1)))**(2)))*H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.78937888 1.        ],[7.92333149 2.74593051]
473,0.07798694650447499,0.795491337856452,0.9348027028801287,0.8273931903702127,15.0,20.65,0.46563812761513484,223,103,(exp(sin((((((x)**(2)))**(-1))+((((x*Omega)-1))**(-1)))))/((H0)**(-1))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[1.87258402 1.32901124],[7.92333149 2.74593051]
474,0.07095739705530972,0.7918280164458054,0.9348027028801287,0.8900381169189929,14.0,20.744,0.39016113713081163,214,95,(((cos(((((((1-1)+x)-Omega)/x))**(0.5))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[9.47980418 3.50339173],[7.92333149 2.74593051]
475,0.07219026323927681,0.7914583305439759,0.9348027028801287,0.8382186846088624,14.0,20.571,0.48315028453605413,231,96,(((H0)**(2))/((H0/sin((((1-x))**(0.5))))+(H0-H0))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.44091438 1.        ],[7.92333149 2.74593051]
476,0.07811358374335396,0.791762523429539,0.9348027028801287,0.835634779241068,12.0,20.716,0.39130292096354713,229,103,(((((sin(((x+Omega)/x)))**(2))*(H0*H0)))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[10.28247261  2.10464345],[7.92333149 2.74593051]
477,0.07317764749650148,0.7943662523067948,0.9348027028801287,0.8383647215966957,19.0,20.458,0.4166943832162813,234,97,((((((x*exp(((1/x)/Omega)))*H0)-H0))**(0.5))*(1/((((H0)**(0.5)))**(-1)))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.29542972e+00 1.13538680e+08],[7.92333149 2.74593051]
478,0.06587328395619363,0.7861817836993688,0.9348027028801287,0.8311452474779464,13.0,20.68,0.4046956023578075,210,87,((sin(exp((log((((x*Omega))**(-1)))*1)))*x)*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.63159782 0.3274788 ],[7.92333149 2.74593051]
479,0.07725833522538991,0.7878833087993997,0.9348027028801287,0.8322226987598843,22.0,20.392,0.27531141154482613,247,102,((((log(((Omega)**(-1)))/(((((x/((H0)**(0.5))))**(2))+(x/H0))+((H0)**(-1))))+H0)+H0)-H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[19.72948603 18.74249661],[7.92333149 2.74593051]
480,0.07961289749635457,0.7954102920272197,0.9348027028801287,0.8730441310449079,13.0,20.499,0.47804989354708927,235,105,(((sin(log(((exp(((((Omega+x))**(2))-1)))**(0.5)))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 7.8854916  -0.01012112],[7.92333149 2.74593051]
481,0.07056824245861469,0.7935274305932919,0.9348027028801287,0.8838198613682009,13.0,20.434,0.5243569359313103,228,93,((((((sin((Omega/1))+x)-1))**(0.5))*H0)*1),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 9.83322954 -0.01037992],[7.92333149 2.74593051]
482,0.07162274511245871,0.7994689881110449,0.9348027028801287,0.8829274202892436,12.0,20.29,0.5625381469499742,243,94,((cos((((((exp(x))**(2))-exp(Omega)))**(-1)))*H0)+H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[1.79927821 1.9718753 ],[7.92333149 2.74593051]
483,0.06126761127276532,0.7921463701160383,0.9348027028801287,0.8877096986797461,13.0,20.708,0.8506055592947724,205,82,((((1*(Omega-(((1-sin(x)))**(0.5))))*((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[10.95861566  0.39128536],[7.92333149 2.74593051]
484,0.07110358155868375,0.7932705829253145,0.9348027028801287,0.8383646952083922,17.0,20.749,0.42035463165187925,206,94,(((((((cos((((x-x))**(2)))*Omega)-x)/Omega)-x))**(0.5))/((H0)**(-1))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[7.29541944e+00 2.84753803e+07],[7.92333149 2.74593051]
485,0.08769957888445108,0.799935472069994,0.9348027028801287,0.8576480016633241,16.0,20.372,0.5002471027434088,255,115,((((x+((((log(((1)**(-1)))+x))**(2))-Omega))*(Omega*((H0)**(2)))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[3.00059016 2.03126265],[7.92333149 2.74593051]
486,0.0721268635108054,0.7949729233428129,0.9348027028801287,0.8833523220680858,15.0,20.623,0.4657777540990946,237,95,(((sin(1)/((((((Omega*(H0*x)))**(2))-(H0*H0)))**(0.5))))**(-1)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.51703265 0.98998156],[7.92333149 2.74593051]
487,0.07582080816954911,0.8007799321655941,0.9348027028801287,0.8885389300606162,13.0,20.521,0.4841006523028283,218,98,((((((x-cos(((((1)**(0.5)))**(-1))))+1)+Omega))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 9.6211379  -1.46981784],[7.92333149 2.74593051]
488,0.06536984258288632,0.790211772647742,0.9348027028801287,0.866650265915076,16.0,20.543,0.6488724356998067,232,86,(((((Omega/1)/(((((x*x))**(-1))/H0)/H0))-((H0)**(2))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.35165519 0.98006564],[7.92333149 2.74593051]
489,0.07537682569773248,0.7963853262288335,0.9348027028801287,0.8647767603390233,19.0,20.588,0.5055577121580229,220,100,((((Omega*(Omega*(((((x-Omega)+1))**(0.5))-1)))*(x*(H0*H0))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[15.50932081  1.01037993],[7.92333149 2.74593051]
490,0.05748535523640422,0.7875854429555146,0.9348027028801287,0.8841645037224569,19.0,20.798,0.5359546281945823,200,75,((((Omega*((((x)**(0.5))/Omega)/(cos(1)/(H0*H0))))-(Omega*((H0)**(2)))))**(0.5)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[8.95783884 1.86015762],[7.92333149 2.74593051]
491,0.07272449473769291,0.7939865642432881,0.9348027028801287,0.8304488514051753,18.0,20.48,0.467045540161618,247,95,(log((((((cos((Omega+(Omega+Omega))))**(-1))*1)*x)*Omega))/(1/H0)),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[18.02567133  1.0257698 ],[7.92333149 2.74593051]
492,0.08056726217489597,0.794299501296662,0.9348027028801287,0.8839650062128622,15.0,20.716,0.4399993640704214,232,107,(((((x/cos((x+exp(1))))-Omega))**(0.5))/(x*((H0)**(-1)))),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 6.2644022  -1.21304969],[7.92333149 2.74593051]
493,0.06986857380572897,0.7889251992929771,0.9348027028801287,0.8401466651456212,18.0,20.673,0.4263504830785817,208,93,(((((H0+(((((1-(Omega+x)))**(0.5))/x)/((H0)**(-1))))*H0))**(0.5))-H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[ 2.34807022e+01 -1.48142012e-02],[7.92333149 2.74593051]
494,0.07539351510538378,0.793253534935053,0.9348027028801287,0.8581754388331332,15.0,20.509,0.4182538746764234,234,99,(((((((log(cos(((Omega)**(0.5))))+x))**(0.5))*x)*Omega)*H0)/1),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[4.90343324 1.43532399],[7.92333149 2.74593051]
495,0.06155097684658732,0.7888034979315095,0.9348027028801287,0.8813796012931882,16.0,20.612,0.5462126506025529,224,82,(((log(cos(((((H0-(((x/H0))**(-1)))*(Omega/H0)))**(-1)))))**(0.5))*H0),(((((((exp(x)-Omega))**(0.5))/exp(Omega))*(((H0+H0))**(2))))**(0.5)),[5.98263625 6.35428437],[7.92333149 2.74593051]
