m,x,y,z,vx,vy,vz,ra,dec,dis,vh,mu_r,mu_d,l,b,mu_l,mu_b,l_alt,phi1,phi2,mu_p1,mu_p2,sID
0.0,-54.237719,-17.451601,27.855932,91.878522,36.614165,-26.676533,125.470941,22.825318,56.586298,-14.44002,0.175008,-0.840069,-159.248766,29.490119,0.850722,-0.11232,-159.248766,-101.910625,-2.690213,0.044243,-0.856963,62
0.0,-53.297357,-17.078526,27.578056,96.206706,38.003953,-28.907748,125.73573,22.927591,55.56961,-19.579744,0.178299,-0.856089,-159.267402,29.754154,0.867152,-0.112809,-159.267402,-101.653662,-2.626266,0.046791,-0.873206,62
0.0,-52.313326,-16.691458,27.277582,100.613107,39.412923,-31.196549,126.015303,23.032017,54.503195,-24.81154,0.181947,-0.873498,-159.283975,30.031547,0.885028,-0.113268,-159.283975,-101.383235,-2.561676,0.049652,-0.890864,62
0.0,-51.284814,-16.290198,26.953914,105.104136,40.842673,-33.547573,126.311295,23.138829,53.386154,-30.142735,0.185997,-0.892446,-159.298266,30.323775,0.904506,-0.113683,-159.298266,-101.097858,-2.496344,0.052875,-0.910087,62
0.0,-50.21094,-15.87453,26.606403,109.68677,42.294919,-35.965945,126.62559,23.248278,52.217521,-35.581228,0.1905,-0.913104,-159.310014,30.632541,0.925768,-0.114031,-159.310014,-100.795819,-2.430162,0.056517,-0.931051,62
0.0,-49.09075,-15.444219,26.234348,114.368626,43.771503,-38.457351,126.960379,23.360641,50.996256,-41.135552,0.195521,-0.935675,-159.3189,30.959814,0.949028,-0.114286,-159.3189,-100.475136,-2.363015,0.060651,-0.953959,62
0.0,-47.923211,-14.999013,25.836988,119.158059,45.274409,-41.028126,127.318218,23.476222,49.721245,-46.81494,0.201135,-0.960395,-159.324541,31.307891,0.974538,-0.114413,-159.324541,-100.133497,-2.294775,0.065365,-0.979051,62
0.0,-46.707202,-14.538636,25.413494,124.064259,46.805781,-43.685359,127.702115,23.595358,48.391291,-52.629391,0.207433,-0.987545,-159.326467,31.679466,1.002593,-0.114367,-159.326467,-99.768188,-2.225304,0.070766,-1.006611,62
0.0,-45.441505,-14.062795,24.962963,129.09738,48.367939,-46.437019,128.115635,23.71842,47.005112,-58.589744,0.214529,-1.017457,-159.324102,32.077719,1.03355,-0.114089,-159.324102,-99.375996,-2.15445,0.076989,-1.036974,62
0.0,-44.124796,-13.571167,24.484406,134.268689,49.963401,-49.292112,128.563031,23.845816,45.561331,-64.707735,0.222561,-1.050534,-159.316732,32.506443,1.067835,-0.113505,-159.316732,-98.953096,-2.082041,0.084204,-1.070544,62
0.0,-42.755631,-13.063407,23.976739,139.590734,51.594904,-52.260866,129.049433,23.977999,44.058475,-70.996057,0.231703,-1.087259,-159.303467,32.970193,1.105966,-0.112511,-159.303467,-98.494885,-2.007888,0.092627,-1.107808,62
0.0,-41.332435,-12.539139,23.438768,145.077562,53.265432,-55.354965,129.581073,24.115464,42.494969,-77.468381,0.242175,-1.128226,-159.283182,33.474494,1.148577,-0.110973,-159.283182,-97.995776,-1.93178,0.102535,-1.149361,62
0.0,-39.85348,-11.997958,22.869174,150.744967,54.978236,-58.587844,130.165616,24.258754,40.869135,-84.139336,0.254256,-1.174167,-159.254442,34.026121,1.196452,-0.10871,-159.254442,-97.448915,-1.853476,0.11429,-1.195931,62
0.0,-38.316876,-11.439422,22.266494,156.610796,56.736865,-61.975053,130.812589,24.408448,39.179191,-91.024384,0.26831,-1.225997,-159.21539,34.633471,1.250574,-0.105471,-159.21539,-96.845794,-1.772703,0.128372,-1.248431,62
0.0,-36.720538,-10.863055,21.629096,162.695325,58.545188,-65.534725,131.533991,24.565154,37.423258,-98.139538,0.284815,-1.284876,-159.163587,35.307093,1.31219,-0.100911,-159.163587,-96.175721,-1.689152,0.145424,-1.308005,62
0.0,-35.062166,-10.268339,20.955152,169.021711,60.407416,-69.288179,132.345152,24.729474,35.599376,-105.500776,0.304412,-1.352294,-159.095769,36.060429,1.382906,-0.094545,-159.095769,-95.425056,-1.602463,0.166326,-1.376119,62
0.0,-33.339211,-9.654713,20.2426,175.616563,62.328112,-73.260716,133.265978,24.901943,33.705532,-113.122928,0.327978,-1.430202,-159.007485,36.910878,1.464823,-0.085678,-159.007485,-94.57612,-1.512228,0.192309,-1.45467,62
0.0,-31.54884,-9.021566,19.489104,182.510631,64.312176,-77.482656,134.32279,25.082905,31.739723,-121.017602,0.356736,-1.521197,-158.892511,37.881386,1.560746,-0.073294,-158.892511,-93.605574,-1.417969,0.225127,-1.546162,62
0.0,-29.687885,-8.368241,18.691992,189.739683,66.364791,-81.990767,135.551119,25.272266,29.700053,-129.189337,0.39244,-1.628823,-158.741892,39.002837,1.6745,-0.055881,-158.741892,-92.481954,-1.319138,0.267353,-1.653964,62
0.0,-27.752792,-7.694025,17.848184,197.345579,68.491294,-86.830204,137.000078,25.469018,27.584927,-137.628406,0.437672,-1.758039,-158.542305,40.3178,1.811433,-0.031125,-158.542305,-91.161817,-1.215102,0.322868,-1.782699,62
0.0,-25.739555,-6.998152,16.954096,205.377608,70.696897,-92.057256,138.739419,25.670262,25.393379,-146.297006,0.496363,-1.916003,-158.273077,41.886573,1.979248,0.004607,-158.273077,-89.583486,-1.105147,0.397726,-1.93888,62
0.0,-23.643628,-6.279809,16.005509,213.894121,72.986137,-97.743306,140.871349,25.869191,23.125699,-155.101929,0.574715,-2.113425,-157.900419,43.797303,2.189428,0.057175,-157.900419,-87.65653,-0.988498,0.501749,-2.131927,62
0.0,-21.45983,-5.538141,14.997394,222.964432,75.361805,-103.980709,143.551101,26.050671,20.784605,-163.83799,0.682924,-2.367062,-157.365265,46.183641,2.459836,0.136288,-157.365265,-85.243255,-0.864405,0.651588,-2.375878,62
0.0,-19.182222,-4.772288,13.923653,232.670825,77.822835,-110.891842,147.024225,26.181103,18.377588,-172.064442,0.83852,-2.704527,-156.55469,49.256859,2.819733,0.258241,-156.55469,-82.124574,-0.732392,0.876932,-2.692317,62
0.0,-16.803973,-3.981429,12.776762,243.109994,80.360032,-118.6436,151.696593,26.183571,15.921835,-178.817095,1.072955,-3.174227,-155.223703,53.366423,3.320403,0.449307,-155.223703,-77.93388,-0.592967,1.233621,-3.115306,62
0.0,-14.317214,-3.164917,11.547206,254.391786,82.947049,-127.471816,158.267052,25.872915,13.455282,-181.890581,1.444114,-3.866649,-152.727774,59.114107,4.060781,0.739257,-152.727774,-72.02377,-0.449674,1.831745,-3.698804,62
0.0,-11.712949,-2.322524,10.222599,266.628489,85.520002,-137.724941,167.956485,24.77923,11.06307,-175.96364,2.052939,-4.956654,-146.694371,67.522412,5.264921,1.031302,-146.694371,-63.200529,-0.31525,2.888647,-4.520917,62
0.0,-8.981198,-1.455041,8.786183,279.891716,87.926976,-149.947952,182.701425,21.712477,8.941996,-148.083072,3.009209,-6.727656,-118.899179,79.288405,7.293086,-1.061882,-118.899179,-49.318093,-0.229818,4.746392,-5.638125,62
0.0,-6.112046,-0.565724,7.214105,294.049645,89.789257,-165.05575,204.143337,14.367456,7.525392,-73.585411,4.060559,-9.072982,-15.314015,73.462805,-2.338985,-9.66107,-15.314015,-27.675661,-0.298428,7.26149,-6.78807,62
0.0,-3.100371,0.335523,5.470139,308.046353,90.016887,-184.681419,229.392649,2.210675,7.471098,52.367877,4.085365,-9.86237,3.780534,47.068903,-5.103797,-9.375916,3.780534,0.060109,-0.663072,8.090405,-6.96433,62
0.0,0.031189,1.218067,3.497985,316.153605,85.079384,-210.795112,251.063003,-9.374588,9.00613,166.229927,3.006596,-8.048285,8.439881,22.855011,-4.889467,-7.064533,8.439881,24.556876,-1.33413,6.213161,-5.933898,62
0.0,3.144518,2.002757,1.267618,302.359468,70.95173,-231.895048,266.205649,-17.114255,11.567943,221.596926,1.933261,-5.992928,10.030877,6.291121,-4.147271,-4.738442,10.030877,41.173736,-2.269296,4.109763,-4.77101,62
0.0,6.045728,2.645275,-1.068834,278.057022,58.403693,-233.168005,276.197689,-21.825036,14.507044,237.849679,1.216226,-4.52852,10.535291,-4.225205,-3.450981,-3.174497,10.535291,51.672972,-3.200368,2.69334,-3.838309,62
0.0,8.717072,3.184568,-3.372351,256.849164,49.960438,-226.986524,282.974642,-24.744032,17.520208,239.036406,0.810417,-3.590903,10.674495,-11.097755,-2.915368,-2.247664,10.674495,58.519993,-3.943408,1.867616,-3.172282,62
0.0,11.194138,3.652084,-5.603044,239.060798,43.828724,-219.037806,287.815656,-26.672927,20.494183,234.086639,0.575836,-2.975888,10.676239,-15.866495,-2.51985,-1.684594,10.676239,63.266632,-4.520699,1.374642,-2.701455,62
0.0,13.506867,4.065667,-7.752404,223.855563,39.067289,-210.8475,291.440815,-28.031217,23.3851,226.60519,0.431966,-2.550452,10.619028,-19.360478,-2.223278,-1.322284,10.619028,66.742789,-4.979135,1.062545,-2.358474,62
0.0,15.677703,4.436386,-9.820767,210.594103,35.198477,-202.878259,294.262057,-29.039248,26.176775,218.1518,0.338583,-2.241361,10.53481,-22.034882,-1.995079,-1.076103,10.53481,69.402845,-5.353511,0.853612,-2.099925,62
0.0,17.723733,4.771706,-11.811192,198.833181,31.953081,-195.270683,296.526657,-29.819383,28.86474,209.433317,0.274975,-2.007568,10.43819,-24.154024,-1.814996,-0.900961,10.43819,71.510281,-5.667103,0.706983,-1.898977,62
0.0,19.658316,5.076971,-13.727491,188.260706,29.165698,-188.053511,298.390504,-30.44375,31.449644,200.778459,0.229876,-1.824905,10.336369,-25.880216,-1.669682,-0.771546,10.336369,73.226769,-5.93549,0.599986,-1.738717,62
0.0,21.492145,5.356184,-15.573528,178.650479,26.727862,-181.214376,299.956273,-30.957202,33.934363,192.338944,0.196818,-1.678406,10.233071,-27.318143,-1.550166,-0.672883,10.233071,74.656526,-6.169346,0.519355,-1.608122,62
0.0,23.233963,5.612444,-17.352955,169.833908,24.564797,-174.726412,301.294188,-31.388947,36.322665,184.18008,0.171901,-1.558377,10.130266,-28.538198,-1.450259,-0.595683,10.130266,75.869608,-6.376194,0.456942,-1.499764,62
0.0,24.891033,5.848217,-19.06913,161.682211,22.622884,-168.558906,302.453865,-31.758765,38.618575,176.323849,0.152672,-1.458285,10.028991,-29.589419,-1.36558,-0.533944,10.028991,76.914807,-6.561478,0.407529,-1.408483,62
0.0,26.469483,6.065507,-20.725105,154.094899,20.862439,-162.681634,303.471341,-32.080506,40.826075,168.770315,0.137532,-1.373579,9.929771,-30.507013,-1.292951,-0.483647,9.929771,77.827143,-6.72924,0.367653,-1.330589,62
0.0,27.974541,6.265971,-22.323641,146.992108,19.253312,-157.066536,304.373431,-32.364153,42.948965,161.508649,0.125405,-1.300996,9.832841,-31.316914,-1.230016,-0.442015,9.832841,78.632414,-6.882542,0.334942,-1.263381,62
0.0,29.410721,6.451,-23.867229,140.309351,17.77209,-151.688237,305.180509,-32.617079,44.990799,154.522935,0.115546,-1.238137,9.738269,-32.038659,-1.174997,-0.407081,9.738269,79.350049,-7.023755,0.307725,-1.20484,62
0.0,30.781948,6.621778,-25.358123,133.993822,16.400251,-146.52407,305.908338,-32.844853,46.954871,147.795271,0.107427,-1.183199,9.646026,-32.687253,-1.126525,-0.377415,9.646026,79.994969,-7.154743,0.284799,-1.153425,62
0.0,32.091671,6.779321,-26.798362,128.001746,15.122905,-141.553899,306.569316,-33.051757,48.84422,141.307419,0.100664,-1.134804,9.55603,-33.274419,-1.083531,-0.351957,9.55603,80.578832,-7.276995,0.265279,-1.107944,62
0.0,33.342935,6.924512,-28.189793,122.296437,13.927911,-136.759853,307.17333,-33.241143,50.661636,135.041672,0.094975,-1.091877,9.468171,-33.809455,-1.045169,-0.329907,9.468171,81.110883,-7.391718,0.248498,-1.067457,62
0.0,34.538449,7.058122,-29.534097,116.846844,12.805253,-132.126068,307.728373,-33.415675,52.409684,128.981277,0.090149,-1.053571,9.382321,-34.299834,-1.01076,-0.310652,9.382321,81.598552,-7.499901,0.233951,-1.031216,62
0.0,35.680633,7.180831,-30.832805,111.626459,11.746571,-127.638431,308.240972,-33.577494,54.090719,123.110615,0.086022,-1.019208,9.298352,-34.751638,-0.979753,-0.293714,9.298352,82.047885,-7.602366,0.221245,-0.998616,62
0.0,36.771662,7.293244,-32.087315,106.612466,10.744824,-123.284352,308.716522,-33.728346,55.706905,117.415254,0.08247,-0.988236,9.21613,-35.169866,-0.951699,-0.278715,9.21613,82.463852,-7.6998,0.210073,-0.969165,62
0.0,37.813501,7.395898,-33.298904,101.785085,9.794028,-119.052566,309.159516,-33.86967,57.260234,111.881917,0.079395,-0.960208,9.135528,-35.558669,-0.926224,-0.265354,9.135528,82.850582,-7.792784,0.20019,-0.942458,62
0.0,38.807925,7.489278,-34.468744,97.127051,8.889057,-114.93296,309.573735,-34.002662,58.752538,106.498426,0.076719,-0.934751,9.056423,-35.921528,-0.903017,-0.253389,9.056423,83.211532,-7.881814,0.1914,-0.918156,62
0.0,39.756552,7.573818,-35.59791,92.623206,8.025488,-110.916425,309.962379,-34.128325,60.185507,101.253613,0.07438,-0.911556,8.978696,-36.26138,-0.881817,-0.242622,8.978696,83.549624,-7.967317,0.183545,-0.895979,62
0.0,40.660855,7.649914,-36.687392,88.260162,7.19948,-106.994724,310.328182,-34.24751,61.560699,96.137243,0.072329,-0.890363,8.902236,-36.580725,-0.862403,-0.23289,8.902236,83.867344,-8.049662,0.176493,-0.875687,62
0.0,41.522182,7.717923,-37.7381,84.02603,6.40768,-103.160386,310.673491,-34.360941,62.879556,91.139923,0.070524,-0.870952,8.826937,-36.881706,-0.844588,-0.224058,8.826937,84.166819,-8.129169,0.170139,-0.857078,62
0.0,42.341767,7.778172,-38.750872,79.910205,5.647138,-99.40661,311.000335,-34.469242,64.143409,86.253022,0.068931,-0.853135,8.752699,-37.166168,-0.828209,-0.216012,8.752699,84.449886,-8.206122,0.164392,-0.83998,62
0.0,43.120745,7.830962,-39.726484,75.903178,4.915252,-95.727185,311.310475,-34.572952,65.353491,81.468599,0.067524,-0.836754,8.679428,-37.435712,-0.813128,-0.208659,8.679428,84.718137,-8.280769,0.159177,-0.824244,62
0.0,43.860162,7.876566,-40.665649,71.996388,4.209715,-92.116415,311.605454,-34.672539,66.510943,76.779328,0.066279,-0.821669,8.607033,-37.691735,-0.799226,-0.201918,8.607033,84.972959,-8.353331,0.154433,-0.809743,62
0.0,44.560978,7.915238,-41.569027,68.182093,3.528468,-88.569063,311.886624,-34.768414,67.616824,72.178441,0.065176,-0.807761,8.535431,-37.93546,-0.786397,-0.19572,8.535431,85.215568,-8.424007,0.150104,-0.796363,62
0.0,45.224085,7.947211,-42.437229,64.453266,2.86967,-85.080299,312.155177,-34.860939,68.672114,67.659669,0.0642,-0.794927,8.464541,-38.167962,-0.77455,-0.190006,8.464541,85.447034,-8.492972,0.146146,-0.78401,62
0.0,45.850304,7.972701,-43.270817,60.803504,2.231669,-81.645649,312.41217,-34.950434,69.677724,63.217193,0.063335,-0.783076,8.394287,-38.390194,-0.763607,-0.184726,8.394287,85.668303,-8.560386,0.142519,-0.772598,62
0.0,46.440396,7.991909,-44.070312,57.22695,1.612974,-78.260959,312.658542,-35.037184,70.634497,58.845595,0.062572,-0.772128,8.324596,-38.603,-0.753496,-0.179837,8.324596,85.880216,-8.626395,0.139191,-0.762052,62
0.0,46.995066,8.005021,-44.836193,53.718227,1.012236,-74.922357,312.895132,-35.121443,71.543217,54.539825,0.061899,-0.762015,8.255398,-38.807133,-0.744156,-0.175299,8.255398,86.08352,-8.691129,0.13613,-0.752308,62
0.0,47.514967,8.01221,-45.568904,50.272385,0.428234,-71.626224,313.12269,-35.203441,72.404607,50.295154,0.061309,-0.752675,8.186626,-39.003267,-0.735533,-0.17108,8.186626,86.278886,-8.75471,0.133313,-0.743307,62
0.0,48.000705,8.013638,-46.268852,46.884849,-0.140147,-68.369167,313.341893,-35.283385,73.219341,46.107151,0.060792,-0.744053,8.118217,-39.192005,-0.727578,-0.167151,8.118217,86.466914,-8.817249,0.130717,-0.734999,62
0.0,48.452842,8.009457,-46.93641,43.551377,-0.693922,-65.147992,313.553349,-35.361461,73.988041,41.971649,0.060344,-0.736101,8.050108,-39.373892,-0.720249,-0.163486,8.050108,86.648145,-8.878847,0.128323,-0.727337,62
0.0,48.871897,7.999806,-47.571924,40.268023,-1.234021,-61.959684,313.757607,-35.43784,74.711282,37.884718,0.059959,-0.728778,7.982238,-39.549418,-0.713507,-0.160062,7.982238,86.823068,-8.9396,0.126114,-0.720283,62
0.0,49.258354,7.98482,-48.175708,37.031105,-1.761297,-58.801388,313.955166,-35.512679,75.389594,33.842644,0.059631,-0.722045,7.91455,-39.719028,-0.707319,-0.15686,7.91455,86.992125,-8.999597,0.124074,-0.713801,62
0.0,49.612659,7.964621,-48.748047,33.837178,-2.276536,-55.670391,314.14648,-35.586121,76.023467,29.841905,0.059356,-0.71587,7.846985,-39.883126,-0.701655,-0.15386,7.846985,87.155717,-9.058921,0.12219,-0.707858,62
0.0,49.935227,7.939327,-49.289201,30.683005,-2.780459,-52.564105,314.331963,-35.658299,76.61335,25.879153,0.059131,-0.710221,7.779487,-40.042079,-0.696488,-0.151048,7.779487,87.314211,-9.117649,0.120451,-0.702426,62
0.0,50.226439,7.909048,-49.799406,27.565538,-3.273735,-49.480058,314.511991,-35.729336,77.159655,21.951196,0.058953,-0.705074,7.712002,-40.196222,-0.691794,-0.148409,7.712002,87.467939,-9.175855,0.118847,-0.697481,62
0.0,50.486647,7.873886,-50.278872,24.481896,-3.756984,-46.415872,314.68691,-35.799345,77.662757,18.054982,0.058819,-0.700404,7.644473,-40.345861,-0.687554,-0.145929,7.644473,87.617208,-9.233611,0.117367,-0.693001,62
0.0,50.716177,7.83394,-50.727785,21.42935,-4.230779,-43.36926,314.857037,-35.868436,78.122999,14.187581,0.058726,-0.696191,7.576847,-40.491278,-0.683747,-0.143599,7.576847,87.762296,-9.290983,0.116004,-0.688966,62
0.0,50.915327,7.789301,-51.146312,18.405302,-4.695653,-40.338009,315.022663,-35.936707,78.540688,10.346178,0.058672,-0.692417,7.50907,-40.63273,-0.680358,-0.141407,7.50907,87.903461,-9.348035,0.114751,-0.685358,62
0.0,51.084367,7.740056,-51.534593,15.407275,-5.152104,-37.319973,315.184057,-36.004255,78.9161,6.528054,0.058656,-0.689065,7.441087,-40.770454,-0.677373,-0.139343,7.441087,88.040939,-9.40483,0.1136,-0.682163,62
0.0,51.223548,7.686286,-51.892751,12.432898,-5.600594,-34.313064,315.341466,-36.071171,79.249483,2.730576,0.058675,-0.686122,7.372843,-40.904668,-0.67478,-0.1374,7.372843,88.174947,-9.461428,0.112546,-0.679367,62
0.0,51.333094,7.628069,-52.220888,9.479895,-6.041556,-31.315239,315.495119,-36.137539,79.541051,-1.048812,0.058728,-0.683576,7.304284,-41.035575,-0.672567,-0.13557,7.304284,88.305688,-9.517888,0.111584,-0.67696,62
0.0,51.413207,7.565479,-52.519083,6.546071,-6.475396,-28.324497,315.645227,-36.203444,79.790992,-4.812601,0.058815,-0.681417,7.235353,-41.16336,-0.670726,-0.133845,7.235353,88.433347,-9.574267,0.110709,-0.674931,62
0.0,51.464069,7.498584,-52.787398,3.629306,-6.902492,-25.338867,315.791986,-36.268965,79.999466,-8.563227,0.058934,-0.679636,7.165994,-41.288196,-0.66925,-0.132219,7.165994,88.558097,-9.630623,0.109916,-0.673273,62
0.0,-4.022661,-14.376258,-0.879109,183.07152,2.232703,-99.03874,155.890064,-61.310089,14.990546,290.31084,0.440648,-1.733824,-73.878497,-3.361994,1.301553,-1.227305,-73.878497,149.261132,27.094757,1.757388,0.33452,63
0.0,-2.171567,-14.267998,-1.86225,186.80245,19.52297,-97.379707,165.697264,-67.574809,15.592337,289.623476,0.467382,-1.223311,-67.170251,-6.85942,0.927058,-0.924932,-67.170251,157.09189,30.205292,1.304958,0.109637,63
0.0,-0.29393,-13.984409,-2.822432,188.341361,37.227364,-94.44086,181.246797,-72.525016,16.29995,284.20904,0.463087,-0.758922,-60.586751,-9.971358,0.593408,-0.662027,-60.586751,164.961927,32.876242,0.887413,-0.053956,63
0.0,1.587338,-13.523613,-3.746797,187.507853,54.881439,-90.223123,204.063937,-75.278224,17.096445,274.615174,0.379071,-0.38515,-54.167124,-12.659494,0.304804,-0.44624,-54.167124,172.779467,35.077948,0.517741,-0.154852,63
0.0,3.448128,-12.888648,-4.622888,184.248842,71.975318,-84.806236,229.489867,-75.125435,17.962605,261.513705,0.20395,-0.198529,-47.94815,-14.913577,0.0613,-0.277942,-47.94815,-179.548821,36.811376,0.202863,-0.199639,63
0.0,5.264526,-12.087627,-5.439437,178.657126,88.015239,-78.345992,249.367079,-72.5881,18.878552,245.614979,0.029973,-0.204938,-41.962131,-16.745908,-0.139905,-0.152724,-41.962131,-172.109369,38.101527,-0.055814,-0.199456,63
0.0,7.014243,-11.133255,-6.187036,170.960011,102.585337,-71.054753,262.239467,-68.837553,19.825061,227.603967,-0.089875,-0.296505,-36.234892,-18.184722,-0.303188,-0.063798,-36.234892,-164.97429,38.989625,-0.261098,-0.166795,63
0.0,8.677783,-10.041817,-6.858562,161.481391,115.390482,-63.171538,270.413529,-64.654673,20.784499,208.097551,-0.165783,-0.400582,-30.784332,-19.267833,-0.433515,-0.003764,-30.784332,-158.196491,39.525697,-0.418479,-0.113248,63
0.0,10.239165,-8.831877,-7.449285,150.59114,126.26986,-54.931679,275.820627,-60.404762,21.74134,187.620614,-0.214792,-0.492086,-25.619858,-20.037328,-0.535823,0.034317,-25.619858,-151.808038,39.762445,-0.534742,-0.048328,63
0.0,11.686133,-7.52298,-7.956711,138.658027,135.184055,-46.544029,279.575653,-56.245249,22.682334,166.597957,-0.247652,-0.565412,-20.742768,-20.535575,-0.614687,0.056409,-20.742768,-145.821472,39.750802,-0.616917,0.020866,63
0.0,13.009969,-6.134574,-8.380248,126.016395,142.186623,-38.178904,282.297185,-52.240893,23.596432,145.35815,-0.270468,-0.621208,-16.147369,-20.802575,-0.674178,0.06735,-16.147369,-140.233141,39.537139,-0.6716,0.089475,63
0.0,14.205046,-4.685242,-8.720802,112.94882,147.391836,-29.965537,284.340007,-48.414106,24.474571,124.144775,-0.286805,-0.661846,-11.822513,-20.874424,-0.717824,0.070892,-11.822513,-135.027361,39.16186,-0.704583,0.154465,63
0.0,15.268285,-3.19224,-8.980378,99.681681,150.946392,-21.995698,285.9174,-44.767198,25.309402,103.130918,-0.298855,-0.689926,-7.753217,-20.782644,-0.74862,0.069856,-7.753217,-130.180514,38.659027,-0.720727,0.21416,63
0.0,16.198598,-1.671289,-9.161737,86.388849,153.008276,-14.330209,287.163532,-41.292788,26.095003,82.433891,-0.30804,-0.7078,-3.922129,-20.554098,-0.769073,0.066303,-3.922129,-125.664503,38.056635,-0.723974,0.267827,63
0.0,16.996408,-0.136531,-9.268124,73.199259,153.732847,-7.006026,288.166259,-37.978979,26.826621,62.128455,-0.315323,-0.717447,-0.310734,-20.211244,-0.78125,0.061704,-0.310734,-121.449388,37.377241,-0.717437,0.315345,63
0.0,17.663238,1.399395,-9.303064,60.205553,153.264734,-0.042666,288.985122,-34.81202,27.500453,42.257839,-0.321379,-0.720475,3.099742,-19.772584,-0.786835,0.057089,3.099742,-117.505205,36.638736,-0.703527,0.356958,63
0.0,18.201389,2.925223,-9.270209,47.472219,151.73386,6.552525,289.661668,-31.777708,28.113446,22.842485,-0.326697,-0.718167,6.327705,-19.25317,-0.78719,0.053166,6.327705,-113.803124,35.855117,-0.684074,0.393113,63
0.0,18.613695,4.430911,-9.173241,35.04257,149.254112,12.780287,290.225612,-28.862107,28.663152,3.88675,-0.331642,-0.711528,9.390787,-18.665104,-0.783401,0.050419,9.390787,-110.3161,35.037207,-0.660447,0.424345,63
0.0,18.903345,5.907471,-9.015811,22.944405,145.923563,18.646425,290.698644,-26.0519,29.147596,-14.616065,-0.336497,-0.701335,12.305621,-18.018001,-0.776327,0.049175,12.305621,-107.019168,34.19327,-0.633649,0.451209,63
0.0,19.073744,7.346825,-8.801492,11.194445,141.825521,24.159613,291.096863,-23.334534,29.565177,-32.680003,-0.341487,-0.68818,15.087731,-17.319388,-0.766641,0.04966,15.087731,-103.889516,33.329523,-0.604396,0.474246,63
0.0,19.128425,8.741658,-8.533764,-0.198253,137.029946,29.329849,291.432374,-20.698249,29.914588,-50.323743,-0.346799,-0.672501,17.751527,-16.575048,-0.754864,0.052038,17.751527,-100.9064,32.450563,-0.573181,0.493954,63
0.0,19.070983,10.085294,-8.216006,-11.229706,131.594958,34.167362,291.714354,-18.132033,30.194751,-67.568631,-0.352598,-0.654612,20.310336,-15.789296,-0.741389,0.056436,20.310336,-98.05099,31.559696,-0.540318,0.510783,63
0.0,18.905037,11.371585,-7.851496,-21.899044,125.568293,38.681858,291.949784,-15.625551,30.404767,-84.437245,-0.359037,-0.634721,22.776488,-14.965205,-0.726507,0.062973,22.776488,-95.306165,30.659205,-0.505982,0.525129,63
0.0,18.634206,12.594817,-7.443419,-32.207007,118.988637,42.881989,292.143958,-13.169052,30.543875,-100.952357,-0.366261,-0.612946,25.161411,-14.104782,-0.710422,0.071769,25.161411,-92.656293,29.750559,-0.470231,0.537339,63
0.0,18.262097,13.749618,-6.994882,-42.154799,111.88681,46.774982,292.300834,-10.753258,30.611421,-117.136141,-0.374424,-0.589326,27.475741,-13.209107,-0.693265,0.082962,27.475741,-90.087012,28.834568,-0.433027,0.54771,63
0.0,17.792308,14.830893,-6.508926,-51.743167,104.286802,50.366359,292.42328,-8.369262,30.606836,-133.009571,-0.383687,-0.563828,29.72944,-12.278428,-0.675102,0.096719,29.72944,-87.585007,27.911516,-0.394241,0.556499,63
0.0,17.228433,15.833754,-5.988549,-60.971652,96.206669,53.659721,292.513238,-6.008408,30.529614,-148.591904,-0.39423,-0.536348,31.931916,-11.312228,-0.655943,0.113248,31.931916,-85.137799,26.981243,-0.353666,0.563921,63
0.0,16.574081,16.753469,-5.436722,-69.837939,87.659315,56.656561,292.57183,-3.662182,30.379305,-163.900221,-0.40626,-0.506712,34.092142,-10.309268,-0.635741,0.132806,34.092142,-82.733539,26.043228,-0.311008,0.570156,63
0.0,15.832897,17.585411,-4.856411,-78.337252,78.653178,59.356082,292.599413,-1.322081,30.155507,-178.948947,-0.420017,-0.474674,36.218784,-9.26759,-0.614395,0.155717,36.218784,-80.360806,25.09663,-0.265888,0.575355,63
0.0,15.008585,18.325019,-4.250603,-86.461768,69.192865,61.755015,292.595589,1.020507,29.857858,-193.749313,-0.43579,-0.439903,38.320322,-8.184507,-0.591747,0.182383,38.320322,-78.0084,24.140331,-0.217827,0.579637,63
0.0,14.104949,18.967759,-3.622333,-94.200004,59.279739,63.847407,292.559171,3.374448,29.486047,-208.308712,-0.453928,-0.401979,40.405194,-7.056559,-0.567573,0.213305,40.405194,-75.665134,23.172959,-0.166232,0.5831,63
0.0,13.125925,19.509099,-2.974708,-101.536142,48.912519,65.624388,292.488105,5.749019,29.039819,-222.629868,-0.474861,-0.360369,42.481938,-5.879433,-0.541576,0.249107,42.481938,-73.319605,22.192906,-0.110369,0.585814,63
0.0,12.075635,19.944484,-2.310938,-108.449279,38.087928,67.073895,292.379325,8.154079,28.518987,-236.709764,-0.499121,-0.31441,44.559365,-4.647863,-0.513366,0.290569,44.559365,-70.959946,21.198331,-0.049333,0.587828,63
0.0,10.958439,20.269318,-1.634374,-114.912559,26.801432,68.180363,292.228546,10.600283,27.923462,-250.538201,-0.527382,-0.263273,46.646748,-3.355468,-0.482441,0.338667,46.646748,-68.57354,20.187165,0.018,0.58917,63
0.0,9.778996,20.478956,-0.94854,-120.892168,15.048145,68.924369,292.02995,13.099319,27.253277,-264.095866,-0.560503,-0.205928,48.75406,-1.99456,-0.448151,0.394628,48.75406,-66.146679,19.157107,0.093035,0.589843,63
